# zh_cn reference table — GENERATED by mdk/tools/gen_zhcn_ref.py, git-tracked data source
# for the GT6ZhCn datagen provider (ADR 2026-09-06-p20-i18n-zhcn-pipeline §1.1).
#
# columns: kind<TAB>source<TAB>value<TAB>status
#   kind   material | itemgroup | mte | direct
#   source family rows: the dump key suffix verbatim (material Pascal internal / itemGroup
#          camel internal / mte numeric id) — the gt6 lang key is derived provider-side by
#          the single MaterialPrefixItem.snakeCase implementation, never here;
#          direct rows: the FINAL gt6 lang key (hand-entered in the script's table).
#   status auto   = dump copy with a translatable value;
#          review = pure-ASCII dump value, suspected untranslated — provider skips;
#          hand   = human translation (script HAND_TRANSLATIONS table).
# filters: dropped ktfru/written.book/enchantment keys; duplicate keys: first occurrence wins.
#   mte rows are inert census data until the MTE ID-join subface lands (arch tasks.p20-arch-i18n).
#
material	Blood	Blood	review
material	Bloodgem	血宝石	auto
material	Bloodstone	鸡血石	auto
material	Blue	蓝色	auto
material	BlueAlloy	蓝石合金	auto
material	BlueAventurine	蓝色东陵石	auto
material	BlueCY11	蓝色试剂Y-11	auto
material	BlueDiamond	蓝色钻石	auto
material	BlueFluorite	蓝色氟石	auto
material	BlueJasper	蓝色碧玉	auto
material	BlueMahoe	高红槿	auto
material	BluePhosphorus	蓝磷	auto
material	BlueSapphire	蓝宝石	auto
material	BlueSpruce	北美云杉	auto
material	BlueSteel	蓝钢	auto
material	BlueTigerEye	BlueTigerEye	review
material	BlueTopaz	蓝色黄玉	auto
material	BlueVitriol	五水合硫酸铜	auto
material	Blueschist	蓝片岩	auto
material	Bluestone	蓝石	auto
material	Blutonium	蓝钚	auto
material	BogIron	BogIron	review
material	Bohrium	𬭛	auto
material	Bone	骨	auto
material	Borax	硼砂	auto
material	BoricAcid	硼酸	auto
material	Boron	硼	auto
material	Boron11	硼-11	auto
material	Boxwood	黄杨木	auto
material	Brass	黄铜	auto
material	Brazilwood	巴西红木	auto
material	BreedingSoilGold	BreedingSoil Gold	review
material	Breeze	Breeze	review
material	Brick	砖	auto
material	BrickNether	地狱砖	auto
material	Brine	Brine	review
material	Bromargyrite	溴银矿	auto
material	Bromine	溴	auto
material	Bronze	青铜	auto
material	Brown	褐色	auto
material	BrownAventurine	褐色东陵石	auto
material	BrownLimonite	褐铁	auto
material	Butadiene	丁二烯	auto
material	Butane	丁烷	auto
material	Butanol	丁醇	auto
material	Butter	黄油	auto
material	Butternutwood	灰核桃树木	auto
material	CMBSteel	CMB钢	auto
material	Cadmium	镉	auto
material	Caesium	铯	auto
material	Calcite	方解石	auto
material	Calcium	钙	auto
material	CalciumAcetate	醋酸钙	auto
material	CalciumCarbide	电石	auto
material	CalciumChloride	氯化钙	auto
material	CalciumHydroxide	氢氧化钙	auto
material	CalciumSulfate	硫酸钙	auto
material	CalciumSulphate	硫酸钙	auto
material	CalciumTungstate	钨酸钙	auto
material	Californium	锎	auto
material	CallistoRock	木卫四	auto
material	Carbide	碳化物	auto
material	Carbon	碳	auto
material	Carbon13	碳-13	auto
material	Carbon14	碳-14	auto
material	CarbonDioxide	二氧化碳	auto
material	CarbonMonoxide	一氧化碳	auto
material	CarbonTrioxide	三氧化碳	auto
material	Carborundum	碳化硅	auto
material	Carminite	Carminite	review
material	Carmot	闪耀金	auto
material	Cassiterite	锡石	auto
material	CassiteriteSand	锡石沙矿	auto
material	CastIron	铸铁	auto
material	Castlerock	城堡石头	auto
material	CatsEye	猫眼石	auto
material	Cavenium	Cavenium	review
material	CaveniumRefined	Refined Cavenium	review
material	CdInAgAlloy	镉铟银合金	auto
material	Cedar	雪松木	auto
material	Celenegil	幽冥毒结晶	auto
material	Celestine	天青石	auto
material	Ceramic	陶瓷	auto
material	CeresRock	谷神星	auto
material	Cerium	铈	auto
material	CertusQuartz	赛特斯石英	auto
material	Ceruclase	暗影秘银	auto
material	Chalcopyrite	黄铜矿	auto
material	Chalk	白垩	auto
material	Charcoal	木炭	auto
material	ChargedCertusQuartz	充能赛特斯石英	auto
material	Cheese	奶酪	auto
material	ChemicalX	试剂X	auto
material	ChemicalY	试剂Y	auto
material	ChemicalY1	试剂Y-1	auto
material	ChemicalY10	试剂Y-10	auto
material	ChemicalY2	试剂Y-2	auto
material	ChemicalY3	试剂Y-3	auto
material	ChemicalY4	试剂Y-4	auto
material	ChemicalY5	试剂Y-5	auto
material	ChemicalY6	试剂Y-6	auto
material	ChemicalY7	试剂Y-7	auto
material	ChemicalY8	试剂Y-8	auto
material	ChemicalY9	试剂Y-9	auto
material	ChemicalZ	试剂Z	auto
material	Cherrywood	樱桃树木	auto
material	Chert	燧石	auto
material	Chestnutwood	栗树木	auto
material	Chili	辣椒	auto
material	Chimerite	精灵石	auto
material	ChloricAcid	氯酸	auto
material	Chlorine	氯	auto
material	ChloroPhenylethane	一氯乙苯	auto
material	ChloroauricAcid	氯金酸	auto
material	Chloroethanol	氯乙醇	auto
material	Chloroform	三氯甲烷/氯仿	auto
material	Chloromethane	一氯甲烷	auto
material	ChloroplatinicAcid	氯铂酸	auto
material	Chocolate	巧克力	auto
material	Chrome	铬	auto
material	Chromite	铬铁	auto
material	Chromium	铬	auto
material	ChromiumDioxide	二氧化铬	auto
material	Chrysocolla	硅孔雀石	auto
material	Chrysotile	温石棉	auto
material	Cinnabar	朱砂	auto
material	Cinnamon	肉桂	auto
material	Cinnamonwood	肉桂木	auto
material	Citrine	黄水晶	auto
material	Citruswood	柑橘树木	auto
material	Clay	粘土	auto
material	ClayBrick	粘土砖	auto
material	ClayBrown	褐色粘土	auto
material	ClayCompound	导管粘合胚料	auto
material	ClayRed	红色粘土	auto
material	Cluster	矿簇	auto
material	Co60	Co60	review
material	Coal	煤	auto
material	CoalCoke	焦煤	auto
material	Cobalt	钴	auto
material	Cobalt60	钴-60	auto
material	CobaltBrass	钴黄铜	auto
material	CobaltHexahydrate	六水合钴	auto
material	Cobaltite	辉砷钴	auto
material	Cobblestone	圆石	auto
material	Cocaine	可卡因	auto
material	Cocoa	可可	auto
material	Cocobolowood	黄檀树木	auto
material	Coconutwood	椰子树木	auto
material	Coffee	咖啡	auto
material	CoffeeDust	咖啡粉	auto
material	Coke	炭	auto
material	Coltan	钶钽铁矿	auto
material	Columbite	铌铁矿	auto
material	Columbium	Columbium	review
material	Compost	堆肥	auto
material	CompostRaw	可堆肥材料	auto
material	Concrete	混凝土	auto
material	ConductiveIron	导电铁	auto
material	Constantan	康铜	auto
material	ConstructionFoam	建筑泡沫	auto
material	Continuum	命运	auto
material	CookedBauxide	已处理铝土矿	auto
material	CookedLimonite	CookedLimonite	review
material	Cooperite	硫砷铂	auto
material	Copernicium	鎶	auto
material	Copper	铜	auto
material	Coral	珊瑚	auto
material	Coralium	珊瑚	auto
material	Corn	玉米	auto
material	CosmicNeutronium	宇宙中子态素	auto
material	Cragrock	峭壁岩	auto
material	Craponite	焦屎石	auto
material	Cream	Cream	review
material	Creosote	杂酚油	auto
material	CreosoteOil	杂酚油	auto
material	CrimsonMiddle	深红元素	auto
material	Crimsonwood	绯红木	auto
material	CrudeOil	原油	auto
material	CrudeSteel	粗钢	auto
material	Cryolite	冰晶石	auto
material	Cryotheum	凛冰	auto
material	Crystal	水晶	auto
material	CrystalFlux	变化水晶	auto
material	CrystalMatrix	水晶矩阵	auto
material	CrystallineAlloy	晶化合金	auto
material	CrystallinePinkSlime	晶化粉红史莱姆	auto
material	Cupronickel	白铜	auto
material	Curium	锔	auto
material	Curry	咖喱	auto
material	Cyan	青色	auto
material	CyanVitriol	硫酸镍	auto
material	Cyanite	蓝晶石	auto
material	Cyclohexanol	环己醇	auto
material	Cyclohexanone	环己酮	auto
material	Cypress	柏树	auto
material	CyprusVitriol	五水合硫酸铜	auto
material	DNQPhotoresist	重氮系光刻胶	auto
material	Dacite	英安岩	auto
material	Daffergon	Daffergon	review
material	DamascusSteel	大马士革钢	auto
material	Dark	暗色	auto
material	DarkAsh	黑暗灰烬	auto
material	DarkAshes	黑色灰烬	auto
material	DarkIron	玄铁	auto
material	DarkMatter	暗物质	auto
material	DarkOak	深色橡木	auto
material	DarkSteel	玄钢	auto
material	DarkStone	黑暗石头	auto
material	DarkThaumium	黑暗神秘	auto
material	Darkwood	黑树	auto
material	Darmstadtium	鐽	auto
material	Data	数据	auto
material	Datolite	硅钙硼石	auto
material	Deadrock	死岩	auto
material	DeepIron	深渊铁	auto
material	Deepslate	深板岩	auto
material	DeimosRock	火卫二	auto
material	Demonite	暗影	auto
material	Desh	戴斯	auto
material	Desichalkos	虚空之魂石	auto
material	Deuterium	氘	auto
material	Diamantine	钻石水晶	auto
material	Diamond	钻石	auto
material	DiamondCopper	钻石铜	auto
material	DiamondIndustrial	工业钻石	auto
material	Diatomite	硅藻土	auto
material	DiazoNaphthol	2-重氮, 1-萘酚	auto
material	DichloroEthane	二氯乙烷	auto
material	DichloroPropane	二氯丙烷	auto
material	DichloroPropanol	二氯丙醇	auto
material	Dichlorodimethylsilane	二甲二氯硅烷	auto
material	Dichloromethane	二氯甲烷	auto
material	DiduraniumTrioxide	三氧化二钍瑞铌	auto
material	Diesel	柴油	auto
material	Diketene	双乙烯酮	auto
material	Dilithium	双锂	auto
material	Dimethylamine	二甲胺	auto
material	DimethylaminomethylStyrene	二甲基-4-乙烯基苯甲胺	auto
material	Dimethylglycine	二甲基乙酸胺	auto
material	Dineutronium	双聚中子态素	auto
material	DinhexylSulfide	二正己基硫醚	auto
material	Dioptase	翠铜石	auto
material	Diorite	闪长岩	auto
material	DioriteBricks	DioriteBricks	review
material	DioriteChiseled	DioriteChiseled	review
material	DioritePolished	DioritePolished	review
material	DiphenylCarbonate	碳酸二苯酯	auto
material	DisulfuricAcid	焦硫酸	auto
material	Dolamide	酰胺	auto
material	Dolomite	白云岩	auto
material	DominicanAmber	多米尼加蓝琥珀	auto
material	DouglasFir	花旗松	auto
material	Draconic	龙矿	auto
material	Draconium	龙	auto
material	DraconiumAwakened	觉醒龙	auto
material	DragonEye	龙眼石	auto
material	Dreadium	恐惧	auto
material	Dreamwood	梦之木	auto
material	Dubnium	𬭊	auto
material	Dull	枯竭碎片	auto
material	DuraSteel	高速钢	auto
material	Duralumin	硬铝合金	auto
material	Duranium	钍瑞铌合金	auto
material	DuraniumElemental	钍瑞铌	auto
material	DuraniumHexaastatide	六砹化钍瑞铌	auto
material	DuraniumHexabromide	六溴化钍瑞铌	auto
material	DuraniumHexachloride	六氯化钍瑞铌	auto
material	DuraniumHexafluoride	六氟化钍瑞铌	auto
material	DuraniumHexaiodide	六碘化钍瑞铌	auto
material	Dynamite	锯末炸药	auto
material	Dysprosium	镝	auto
material	EarthSteel	Earth Steel	review
material	Ebony	乌檀木	auto
material	Eclogite	榴辉岩	auto
material	Ectoplasm	灵气	auto
material	Eden	伊甸	auto
material	Efrine	绿晶	auto
material	Einsteinium	锿	auto
material	Elderwood	接骨木	auto
material	ElectricalSteel	磁钢	auto
material	Electron	电子	auto
material	Electrotine	蓝石	auto
material	ElectrotineAlloy	蓝石合金	auto
material	Electrum	琥珀金	auto
material	ElectrumFlux	通量琥珀金	auto
material	Elementium	源质钢	auto
material	Elite	精华	auto
material	Elm	榆树	auto
material	ElnTungsten	Eln钨	auto
material	ElvenDragonstone	龙石	auto
material	ElvenElementium	源质钢	auto
material	ElvenQuartz	精灵石英	auto
material	Elvorium	魔灵	auto
material	Emeradic	绿宝石水晶	auto
material	Emerald	绿宝石	auto
material	Emery	金刚砂	auto
material	Empty	空	auto
material	EndSteel	末影钢	auto
material	Ender	末影	auto
material	EnderEye	末影之眼	auto
material	EnderPearl	末影珍珠	auto
material	Enderium	末影	auto
material	EnderiumBase	末影粗胚	auto
material	Endium	末金	auto
material	Endstone	末地	auto
material	EnergeticAlloy	充能合金	auto
material	EnergeticSilver	充能银	auto
material	EnergiumCyan	青色能量水晶	auto
material	EnergiumRed	能量水晶	auto
material	Energized	充能	auto
material	Enori	铁晶	auto
material	EnrichedCopper	浓缩铜	auto
material	Epichlorohydrin	环氧氯丙烷	auto
material	Epidote	绿帘石	auto
material	EpoxyResin	环氧树脂	auto
material	Erbium	铒	auto
material	ErisRock	阋神星	auto
material	Ethane	乙烷	auto
material	Ethanol	乙醇	auto
material	Ethaxium	伊桑斯	auto
material	Etherealwood	天域树木	auto
material	EthylChloroacetate	一氯乙酸乙酯	auto
material	EthylOleate	油酸乙酯	auto
material	Ethylbenzene	乙苯	auto
material	Ethylene	乙烯	auto
material	EthyleneGlycol	乙二醇	auto
material	Eucalyptus	桉树	auto
material	Eudialyte	异性石	auto
material	Euphemium	Ep	review
material	EuropaRock	木卫二	auto
material	Europium	铕	auto
material	Eximite	虚空石	auto
material	FZDarkIron	FZ暗影铁	auto
material	Fairy	精灵	auto
material	Farnsium	钫	auto
material	Ferberite	钨铁	auto
material	Fermium	镄	auto
material	FerricChloride	氯化铁	auto
material	FerricOxyhydroxide	氢氧化铁	auto
material	Ferrite	铁氧体	auto
material	FerrousChloride	氯化亚铁	auto
material	Ferrovanadium	钒磁铁	auto
material	Fettelite	Fettelite	review
material	Fiery	Fiery	review
material	FierySteel	炙热钢	auto
material	Figwood	无花果树木	auto
material	Fir	冷杉木	auto
material	Fireleaf	Fireleaf	review
material	Firestone	火石	auto
material	FishCooked	熟鱼肉	auto
material	FishOil	鱼油	auto
material	FishRaw	生鱼肉	auto
material	FishRotten	烂鱼肉	auto
material	FlamascusSteel	炙热大马士革钢	auto
material	Flerovium	鈇	auto
material	Flerovium298	鈇-298	auto
material	Flint	燧石	auto
material	Flour	面粉	auto
material	FluidCoalGas	煤气	auto
material	FluidCoalLiquid	液态煤炭	auto
material	FluidMolotovMixture	易燃液体	auto
material	Fluix	福鲁伊克斯	auto
material	Fluorine	氟	auto
material	Fluorite	氟石	auto
material	Flux	助焊剂	auto
material	FoolsRuby	伪·红宝石	auto
material	Force	力量	auto
material	Forcicium	力量	auto
material	Forcillium	力量	auto
material	Formaldehyde	甲醛	auto
material	Fossil	化石	auto
material	Foxfirewood	狐火木	auto
material	Francium	钫	auto
material	FreshWater	淡水	auto
material	Frezarite	冰霜陨石	auto
material	FrozenIron	冰霜之铁	auto
material	FryingOilHot	热食用油	auto
material	Fuel	燃油	auto
material	FuelOil	燃油	auto
material	FullersEarth	漂白土	auto
material	FzDarkIron	Fz暗影铁	auto
material	Gabbro	辉长岩	auto
material	Gadolinium	钆	auto
material	GaiaSpirit	盖亚之魂	auto
material	Galena	方铅	auto
material	Gallium	镓	auto
material	GanymedeRock	木卫三	auto
material	Garnet	石榴子石	auto
material	GarnetGreen	GarnetGreen	review
material	GarnetOrange	GarnetOrange	review
material	GarnetPurple	GarnetPurple	review
material	GarnetRed	红石榴石	auto
material	GarnetSand	石榴子石沙	auto
material	GarnetYellow	黄石榴石	auto
material	Garnierite	硅镁镍	auto
material	Gasoline	汽油	auto
material	Gelatine	明胶	auto
material	Germanium	锗	auto
material	Gibbsite	水铝矿	auto
material	Giganteumwood	巨杉树木	auto
material	GildedIron	镀金铁	auto
material	Gingko	银杏	auto
material	Glass	玻璃	auto
material	Glauconite	海绿石	auto
material	GlauconiteSand	海绿石沙	auto
material	Gloomstone	阴郁荧石	auto
material	Glowstone	萤石	auto
material	GlowstoneCeres	谷神星萤石	auto
material	GlowstoneEnceladus	土卫二萤石	auto
material	GlowstoneIo	木卫一萤石	auto
material	GlowstonePluto	冥王星萤石	auto
material	GlowstoneProteus	海卫八萤石	auto
material	GlowstoneRefined	精致萤石	auto
material	Glue	胶水	auto
material	Glycerol	丙三醇	auto
material	Glyceryl	硝化甘油	auto
material	Gneiss	片麻岩	auto
material	Gol198	Gol198	review
material	Gold	金	auto
material	Gold198	金-198	auto
material	GoldInductive	感应合金	auto
material	GoldenAmber	Golden Amber	review
material	Goldwood	金木	auto
material	Good	不错	auto
material	Goshen	Goshen	review
material	Goshenite	透绿柱石	auto
material	Granite	花岗岩	auto
material	GraniteBlack	黑色花岗岩	auto
material	GraniteBricks	GraniteBricks	review
material	GraniteChiseled	GraniteChiseled	review
material	GranitePolished	GranitePolished	review
material	GraniteRed	红色花岗岩	auto
material	GraniticMineralSand	花岗岩类矿砂	auto
material	Graphene	石墨烯	auto
material	Graphite	石墨	auto
material	GraveyardDirt	墓地土	auto
material	Gravitite	重力晶	auto
material	Gravitonium	重力金属	auto
material	Gray	灰色	auto
material	GrayVitriol	硫酸锰	auto
material	Grayschist	灰色片岩	auto
material	Greatwood	宏伟之木	auto
material	Green	绿色	auto
material	GreenAventurine	绿色东陵石	auto
material	GreenCY11	绿色试剂Y-11	auto
material	GreenDiamond	绿色钻石	auto
material	GreenFluorite	绿色氟石	auto
material	GreenJasper	绿色碧玉	auto
material	GreenMiddle	翠绿元素宝石	auto
material	GreenSapphire	绿色蓝宝石	auto
material	GreenTigerEye	GreenTigerEye	review
material	GreenVitriol	硫酸亚铁	auto
material	Greenheart	绿樟木	auto
material	Greenschist	绿片岩	auto
material	Greenstone	绿岩	auto
material	Gregorium	格雷金属	auto
material	Greywacke	杂砂岩	auto
material	Grossular	钙铝榴石	auto
material	Gunpowder	火药	auto
material	Gypsum	石膏	auto
material	Gyubnera	钨锰铁矿	auto
material	HFPO	全氟环氧丙烷	auto
material	HOPGraphite	HOP石墨	auto
material	HPF	六氟丙烯	auto
material	HSLA	HSLA	review
material	HSLASpringSteel	弹簧钢	auto
material	HSLASteel	HSLA钢	auto
material	HSLATungstenAlloy	钨合金	auto
material	HSSE	高速钢-E	auto
material	HSSG	高速钢-G	auto
material	HSSS	高速钢-S	auto
material	Haderoth	幻铜	auto
material	Hafnium	铪	auto
material	HardPlastic	硬塑料	auto
material	Hassium	𬭶	auto
material	HawksEye	鹰眼石	auto
material	Hawthorn	山楂木	auto
material	Hazel	榛树	auto
material	Hazelnut	榛子	auto
material	HeavyWater	重水	auto
material	HeeEndium	末影矿	auto
material	Heliodor	金绿柱石	auto
material	Helium	氦	auto
material	Helium3	氦-3	auto
material	HeliumNeon	氦氖混合气体	auto
material	Hellbark	地狱皮木	auto
material	Hematite	赤铁	auto
material	Hemlock	铁杉	auto
material	HempOil	大麻籽油	auto
material	HenSoPretty	锗铟铌钛镁	auto
material	Hepatizon	幽魂结晶	auto
material	HexafluorosilicicAcid	六氟硅酸	auto
material	Hexane	正己烷	auto
material	Hexcite	Hexcite	review
material	Hexorium	黑克斯	auto
material	HexoriumBlack	黑色黑克斯	auto
material	HexoriumBlue	蓝色黑克斯	auto
material	HexoriumGreen	绿色黑克斯	auto
material	HexoriumRed	红色黑克斯	auto
material	HexoriumWhite	白色黑克斯	auto
material	Hickory	山核桃	auto
material	Holly	冬青	auto
material	Holmium	钬	auto
material	HolyWater	圣水	auto
material	Holystone	圣石	auto
material	Honey	蜂蜜	auto
material	Honeydew	蜂蜜滴	auto
material	Hornbeam	鹅耳枥	auto
material	Huebnerite	钨锰	auto
material	HydratedCoal	水合煤	auto
material	HydrobromicAcid	氢溴酸	auto
material	HydrochloricAcid	盐酸	auto
material	Hydrogen	氢气	auto
material	HydrogenBorate	硼酸氢盐	auto
material	HydrogenFluoride	氟化氢	auto
material	HydrogenPeroxide	过氧化氢	auto
material	HydrosulfuricAcid	硫化氢	auto
material	HypochlorousAcid	次氯酸	auto
material	IapetusRock	土卫八	auto
material	Ice	冰	auto
material	Iffesal	伊夫萨尔	auto
material	Ignatius	伊格内修斯	auto
material	Illmenite	钛铁矿	auto
material	Ilmenite	钛铁	auto
material	Indigo	靛蓝	auto
material	Indium	铟	auto
material	Infernal	地狱	auto
material	Infinite	无尽	auto
material	Infinity	无尽	auto
material	Infitite	Infitite	review
material	Infuscolium	精金	auto
material	InfusedAir	风之碎片	auto
material	InfusedBalance	平衡碎片	auto
material	InfusedDull	枯竭碎片	auto
material	InfusedEarth	地之碎片	auto
material	InfusedEntropy	混沌碎片	auto
material	InfusedFire	火之碎片	auto
material	InfusedGold	附魔金	auto
material	InfusedOrder	秩序碎片	auto
material	InfusedTeslatite	特斯拉金属	auto
material	InfusedVis	魔力碎片	auto
material	InfusedWater	水之碎片	auto
material	Inolashite	暗影秘银蓝金	auto
material	Intellite	智金	auto
material	Invar	殷钢	auto
material	Invisium	隐形	auto
material	IoRock	木卫一	auto
material	Iodine	碘	auto
material	IodineSalt	碘盐	auto
material	Ipe	重蚁木	auto
material	Iridium	铱	auto
material	IridiumIron	铱铁	auto
material	IridiumIronReinforced	强化铱铁	auto
material	IridiumSodiumOxide	铱氧化钠	auto
material	Iritanium	钛铱合金	auto
material	Iroko	大绿柄桑木	auto
material	Iron	铁	auto
material	IronCompressed	压缩铁	auto
material	IronMagnetic	磁化铁	auto
material	IronOxide	氧化铁	auto
material	IronSharp	锋利铁	auto
material	IronWood	铁木	auto
material	Ironwood	铁木	auto
material	IrridantReinforced	强化铱板	auto
material	IrridantUranium	铱-铀	auto
material	Isoprene	异戊二烯	auto
material	Itarius	Itarius	review
material	Ium	ium	review
material	Jacaranda	蓝花楹木	auto
material	Jade	翡翠	auto
material	JapaneseMaple	日本枫木	auto
material	Jasper	碧玉	auto
material	Jet	黑玉	auto
material	Joshen	Joshen	review
material	Junglewood	丛林木	auto
material	JupiterRock	木星	auto
material	Kalendrite	幽冥魂石	auto
material	Kalium	钾	auto
material	Kanthal	铁铬铝合金	auto
material	Kaolinite	高岭石粘土	auto
material	Kapok	木棉木	auto
material	Kepler22bRock	开普勒-22b	auto
material	Kerosine	煤油	auto
material	Kesterite	锌黄锡	auto
material	Ketene	乙烯酮	auto
material	Kimberlite	金伯利岩	auto
material	KnightMetal	骑士金属	auto
material	Knightmetal	骑士金属	auto
material	Komatiite	科马提岩	auto
material	Kreknorite	炽焰陨石	auto
material	Krypton	氪	auto
material	Kyanite	蓝晶石	auto
material	Lantanium	镧	auto
material	Lantanum	镧	auto
material	Lanthanium	镧	auto
material	Lanthanum	镧	auto
material	Lapis	青金石	auto
material	Larch	落叶松	auto
material	Latex	胶乳	auto
material	Lava	岩浆	auto
material	LavenderQuartz	熏香石英	auto
material	Lawrencium	铹	auto
material	Lazurite	天蓝青金石	auto
material	Lead	铅	auto
material	Leather	皮革	auto
material	Legendary	传奇的	auto
material	Lemurite	利莫里亚	auto
material	Lepidolite	锂云母	auto
material	Licorice	盐甘草糖	auto
material	LightBlue	淡蓝色	auto
material	LightGray	淡灰色	auto
material	Lignite	褐煤	auto
material	LigniteCoke	焦化褐煤	auto
material	Lime	黄绿色	auto
material	LimePure	纯石灰	auto
material	Limestone	石灰石	auto
material	Limewood	酸橙树木	auto
material	LinOil	亚麻籽油	auto
material	LiquifiedCoralium	液化珊瑚	auto
material	Lithium	锂	auto
material	Lithium6	锂-6	auto
material	LithiumCarbonate	碳酸锂	auto
material	LithiumChlorate	氯酸锂	auto
material	LithiumChloride	氯化锂	auto
material	LithiumHydroxide	氢氧化锂	auto
material	LithiumOxide	氧化锂	auto
material	LithiumPerchlorate	高氯酸锂	auto
material	LiveRoot	活根	auto
material	Livermorium	鉝	auto
material	Livingrock	活石	auto
material	Livingwood	活木	auto
material	Locust	刺槐	auto
material	Lodestone	天然磁石	auto
material	Logwood	墨水树	auto
material	Lonsdaleite	六方碳	auto
material	Lubricant	润滑油	auto
material	Ludicrite	滑稽	auto
material	Luminite	流明	auto
material	Lumium	流明	auto
material	Lutetium	镥	auto
material	MacGuffium	乌有岩	auto
material	Maclura	桑橙	auto
material	Magenta	品红	auto
material	MagentaFluorite	品红氟石	auto
material	Magic	魔法	auto
material	Magicwood	魔法树木	auto
material	Magma	岩浆	auto
material	Magnalium	镁铝合金	auto
material	Magnesite	菱镁	auto
material	Magnesium	镁	auto
material	MagnesiumCarbonate	碳酸镁	auto
material	MagnesiumChloride	氯化镁	auto
material	MagnesiumDihydroxide	氢氧化镁	auto
material	MagnesiumSilicide	硅化镁	auto
material	Magnetite	磁铁	auto
material	MagnetizedTungsten	磁化钨	auto
material	Magnite	Magnite	review
material	Mahoe	高槿木	auto
material	Mahogany	桃心木	auto
material	Malachite	孔雀石	auto
material	ManaDiamond	魔力钻石	auto
material	ManaQuartz	魔力石英	auto
material	Manasteel	魔力钢	auto
material	Manganese	锰	auto
material	ManganeseChloride	氯化锰	auto
material	Mangrove	红树	auto
material	MansusSteel	Mansus Steel	review
material	Manyullyn	玛玉灵	auto
material	Maple	枫树	auto
material	Marble	大理石	auto
material	MarsSand	火星沙	auto
material	MarsStone	火星	auto
material	Marshmallow	棉花糖	auto
material	MartianVitriol	硫酸铁	auto
material	Master	大师	auto
material	Mauftrium	始源魂灵	auto
material	Mawsitsit	钠长硬玉	auto
material	Maxixe	马克西蓝色绿柱石	auto
material	Mazestone	遗迹石头	auto
material	Meat	肉	auto
material	MeatCooked	熟肉	auto
material	MeatRaw	生肉	auto
material	MeatRotten	腐肉	auto
material	Meitnerium	䥑	auto
material	MelodicAlloy	旋律合金	auto
material	Mendelevium	钔	auto
material	Mercassium	Mercassium	review
material	Mercury	汞	auto
material	MercuryIIChloride	氯化汞	auto
material	MercuryRock	水星	auto
material	MetatitanicAcid	钛酸	auto
material	MeteoflameBlackSteel	炙热陨黑钢	auto
material	MeteoflameBlueSteel	炙热陨蓝钢	auto
material	MeteoflameRedSteel	炙热陨红钢	auto
material	MeteoflameSteel	炙热陨钢	auto
material	MeteoricBlackSteel	陨黑钢	auto
material	MeteoricBlueSteel	陨蓝钢	auto
material	MeteoricIron	陨铁	auto
material	MeteoricRedSteel	陨红钢	auto
material	MeteoricSteel	陨钢	auto
material	Meteorite	陨石	auto
material	Methane	甲烷	auto
material	MethaneIce	甲烷冰	auto
material	Methanol	甲醇	auto
material	MethoxyPropanol	丙二醇甲醚	auto
material	MethylTertiaryAmine	甲基叔胺	auto
material	Methylamine	Methylamine	review
material	MethylmagnesiumChloride	甲基氯化镁	auto
material	Methyltrichlorosilane	一甲三氯硅烷	auto
material	Meutoite	龙之魂石	auto
material	Mica	云母	auto
material	Microcline	微斜长石	auto
material	Midasium	溶火金	auto
material	Migmatite	混合岩	auto
material	Milk	牛奶	auto
material	MilkyQuartz	乳白色石英	auto
material	Mimichite	模仿石	auto
material	Mingrade	紫铜	auto
material	Mint	薄荷	auto
material	Mirabilite	芒硝	auto
material	Mithril	秘银	auto
material	Molybdenite	辉钼	auto
material	Molybdenum	钼	auto
material	MolybdenumOxide	二氧化钼	auto
material	Monazite	独居石	auto
material	MoonStone	月球	auto
material	MoonTurf	月面草皮	auto
material	Moonstone	月亮石	auto
material	Morganite	铯绿柱石	auto
material	Mortum	死域	auto
material	Moscovium	镆	auto
material	Mud	淤泥	auto
material	MuspelheimPower	炽热魔灵	auto
material	MutatedIron	突变铁	auto
material	Mutation	突变	auto
material	Mythril	Mythril	review
material	NULL	无	auto
material	NanoBariumTitanate	纳米钛酸钡	auto
material	Naphthalene	萘	auto
material	Naphthalenol	1-萘酚	auto
material	NaphthalenolAminoHydrochloride	2-氨基, 1-萘酚盐酸盐	auto
material	Naquadah	硅岩金属	auto
material	NaquadahAlloy	硅岩金属合金	auto
material	NaquadahEnriched	浓缩硅岩金属	auto
material	Naquadria	硅岩金属化合物	auto
material	Natrium	钠	auto
material	NaturalAluminum	原生铝	auto
material	Neodymium	钕	auto
material	NeodymiumMagnetic	磁化钕	auto
material	Neon	氖	auto
material	NeptuneRock	海王星	auto
material	Neptunium	镎	auto
material	Neptunium237	Neptunium237	review
material	Nether	下界	auto
material	NetherBrick	地狱砖	auto
material	NetherQuartz	下界石英	auto
material	NetherStar	下界之星	auto
material	Netherite	下界合金	auto
material	NetherizedDiamond	下界钻石	auto
material	Netherrack	下界	auto
material	Netheryte	下界合金	auto
material	Neutrino	中微子	auto
material	Neutron	中子	auto
material	Neutronium	0号元素	auto
material	Nichrome	镍铬合金	auto
material	Nickel	镍	auto
material	NickelFlake	NickelFlake	review
